sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
Vancomycin,Vancomycin Sensitive,19288,,0.64,APPROVED,EQUAL,vvcb,1693833111183,3018088,Vancomycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693833108261,
Nalidixic Acid,Nalidixic Acid Resistant,646,,0.29,APPROVED,EQUAL,vvcb,1693832609148,3000236,Nalidixate [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832603104,
Norfloxacin,Norfloxacin Indeterminate,2,,0.66,APPROVED,EQUAL,vvcb,1693826712009,3015406,Norfloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826706938,
Imipenem,Imipenem Resistant,261,,0.63,APPROVED,EQUAL,vvcb,1693826566417,3035643,Imipenem [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826561946,
Voriconazole,Voriconazole Resistant,58,,0.55,APPROVED,EQUAL,vvcb,1693826849770,3036155,Voriconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407084964,
Linezolid,Linezolid Sensitive,13831,,0.55,APPROVED,EQUAL,vvcb,1693826600830,3005241,Linezolid [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826596987,
ICR,ICR Sensitive,838,,0.31,FLAGGED,EQUAL,vvcb,1694445720526,1989569,Pacemaker Ventricular sensitivity setting,Measurement,MAPS_TO,,<auto>,1693407085058,
Imipenem,Imipenem Sensitive,609,,0.63,APPROVED,EQUAL,vvcb,1693826566417,3035643,Imipenem [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826561946,
Cefuroxime,Cefuroxime Indeterminate,17308,,0.61,APPROVED,EQUAL,vvcb,1693467994780,3039413,Cefuroxime [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467991514,
Piperacillin,Piperacillin Sensitive,51,,0.62,APPROVED,EQUAL,vvcb,1693826732857,3023633,Piperacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826725410,
Mupirocin,Mupirocin Resistant,56,,0.58,APPROVED,EQUAL,vvcb,1693826692373,3036405,Mupirocin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826687660,
Timentin,Timentin Sensitive,241,,0.38,APPROVED,EQUAL,vvcb,1694445480639,3020388,Ticarcillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1694445477070,
Ertapenem,Ertapenem Resistant,768,,0.54,APPROVED,EQUAL,vvcb,1693468469832,3035814,Ertapenem [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468464317,
Pen (meningitis),Pen (meningitis) Indeterminate,2,,0.24,FLAGGED,EQUAL,vvcb,1694445697190,40758267,Penicillin Parenteral [Susceptibility] for meningitis by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407086168,
Penicillin,Penicillin Resistant,16820,,0.43,APPROVED,EQUAL,vvcb,1693468661572,3022767,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468658566,
Norfloxacin,Norfloxacin Resistant,766,,0.73,APPROVED,EQUAL,vvcb,1693826712009,3015406,Norfloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826706938,
Linezolid,Linezolid Resistant,48,,0.58,APPROVED,EQUAL,vvcb,1693826600830,3005241,Linezolid [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826596987,
Ticarcillin,Ticarcillin Sensitive,156,,0.61,APPROVED,EQUAL,vvcb,1693833070824,3020388,Ticarcillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693833067175,
Cefoxitin screen,Cefoxitin screen Resistant,564,,0.60,APPROVED,EQUAL,vvcb,1693467634058,3023852,cefOXitin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693467630261,
IMP,IMP Sensitive,239,,0.39,FLAGGED,EQUAL,vvcb,1694445713102,3040386,Turgor [Interpretation] of Skin,Measurement,MAPS_TO,,<auto>,1693407086417,
Nalidixic Acid,Nalidixic Acid Sensitive,6546,,0.29,APPROVED,EQUAL,vvcb,1693832609148,3000236,Nalidixate [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832603104,
Doxycycline,Doxycycline Sensitive,70389,,0.61,APPROVED,EQUAL,vvcb,1693468400535,3014569,Doxycycline [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468396632,
Gentamicin HLR,Gentamicin HLR Sensitive,2,,0.30,FLAGGED,EQUAL,vvcb,1693826546690,3013152,Gentamicin [Mass] of Dose,Measurement,MAPS_TO,,<auto>,1693407086611,
ESBL,ESBL Resistant,3228,,0.55,FLAGGED,EQUAL,vvcb,1694445725413,43533858,Bacteria.extended spectrum beta lactamase resistant identified in Anal by Organism specific culture,Measurement,MAPS_TO,,<auto>,1693407086675,
Minocycline,Minocycline Sensitive,148,,0.66,APPROVED,EQUAL,vvcb,1693832490905,3015274,Minocycline [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832483555,
Gentamicin,Gentamicin Sensitive,184263,,0.49,APPROVED,EQUAL,vvcb,1693468613340,3000769,Gentamicin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468609933,
VIM,VIM Sensitive,235,,0.32,FLAGGED,EQUAL,vvcb,1694445686029,44786677,Genetic risk algorithm sensitivity [Ratio],Measurement,MAPS_TO,,<auto>,1693407086770,
Timentin,Timentin Indeterminate,46,,0.31,APPROVED,EQUAL,vvcb,1694445480639,3020388,Ticarcillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1694445477070,
Temocillin,Temocillin Sensitive,6462,,0.51,APPROVED,EQUAL,vvcb,1693826832647,3014381,Temocillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826827223,
Erythromycin,Erythromycin Sensitive,63693,,0.71,APPROVED,EQUAL,vvcb,1693468483396,3016893,Erythromycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468478802,
Daptomycin,Daptomycin Indeterminate,1,,0.58,APPROVED,EQUAL,vvcb,1693468361125,3037061,DAPTOmycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407087480,
Ciprofloxacin,Ciprofloxacin Sensitive,153947,,0.70,APPROVED,EQUAL,vvcb,1693468061031,3010007,Ciprofloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468053265,
Metronidazole,Metronidazole Resistant,143,,0.60,APPROVED,EQUAL,vvcb,1693826617060,3013252,metroNIDAZOLE [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826613835,
HL gentamicin,HL gentamicin Sensitive,219,,0.40,FLAGGED,EQUAL,vvcb,1694445720526,3013152,Gentamicin [Mass] of Dose,Measurement,MAPS_TO,,<auto>,1693407087792,
Caspofungin,Caspofungin Sensitive,3166,,0.64,APPROVED,EQUAL,vvcb,1693467309033,40757307,Caspofungin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467304898,
Oxacillin,Oxacillin Sensitive,6337,,0.56,APPROVED,EQUAL,vvcb,1693468680636,3014197,Oxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468676951,
Flucloxacillin,Flucloxacillin Indeterminate,1,,0.49,APPROVED,EQUAL,vvcb,1693468563942,3024186,Floxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468559252,
Ticarcillin,Ticarcillin Indeterminate,20,,0.55,APPROVED,EQUAL,vvcb,1693833070824,3020388,Ticarcillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693833067175,
Clarithromycin,Clarithromycin Sensitive,63588,,0.45,APPROVED,EQUAL,vvcb,1693468122250,3019587,Clarithromycin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693468118672,
ICR,ICR -,6154,,0.37,FLAGGED,EQUAL,vvcb,1694445720526,3003737,Microscopic observation [Identifier] in Tissue by Congo red stain,Measurement,MAPS_TO,,<auto>,1693407087964,
Cefalexin,Cefalexin Sensitive,130397,,0.33,APPROVED,EQUAL,vvcb,1693467327258,3004984,Cephalexin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467321842,
Fluconazole,Fluconazole Sensitive,3082,,0.51,APPROVED,EQUAL,vvcb,1693826427147,3012295,Fluconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407088136,
Imipenem,Imipenem Indeterminate,137,,0.57,APPROVED,EQUAL,vvcb,1693826566417,3035643,Imipenem [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826561946,
Dalbavancin,Dalbavancin Sensitive,6,,0.64,APPROVED,EQUAL,vvcb,1693468361125,3034946,Dalbavancin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407088199,
Posaconazole,Posaconazole Sensitive,19,,0.55,APPROVED,EQUAL,vvcb,1693832951639,40757318,Posaconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407088636,
Flucloxacillin,Flucloxacillin Sensitive,61723,,0.47,APPROVED,EQUAL,vvcb,1693468563942,3024186,Floxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468559252,
Moxalactam,Moxalactam Sensitive,1,,0.60,APPROVED,EQUAL,vvcb,1693832500432,3022584,Moxalactam [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832499316,
Voriconazole,Voriconazole Sensitive,3015,,0.53,APPROVED,EQUAL,vvcb,1693826849770,3036155,Voriconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407088871,
Perfloxacin,Perfloxacin Resistant,19,,0.58,APPROVED,EQUAL,vvcb,1693832868486,3008925,Pefloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832865181,
Fluconazole,Fluconazole Resistant,131,,0.53,APPROVED,EQUAL,vvcb,1693826427147,3012295,Fluconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407088996,
Oxacillin,Oxacillin Resistant,5997,,0.57,APPROVED,EQUAL,vvcb,1693468680636,3014197,Oxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468676951,
Co-amoxiclav,Co-amoxiclav Sensitive,129198,,0.34,APPROVED,EQUAL,vvcb,1693468182222,3023414,Amoxicillin+Clavulanate [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468177595,
Ethambutol,Ethambutol Resistant,6,,0.69,APPROVED,EQUAL,vvcb,1693468525366,3006865,Ethambutol [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468521552,
Econazole,Econazole Sensitive,1,,0.44,APPROVED,EQUAL,vvcb,1693468451692,3006902,Econazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407089152,
Meropenem,Meropenem Sensitive,59508,,0.47,APPROVED,EQUAL,vvcb,1693468631469,3007224,Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468627709,
Mupirocin,Mupirocin Sensitive,5626,,0.56,APPROVED,EQUAL,vvcb,1693826692373,3036405,Mupirocin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826687660,
Amphotericin B,Amphotericin B Sensitive,2978,,0.61,APPROVED,EQUAL,vvcb,1693467168802,3021541,Amphotericin B [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467158278,
Ceftolozane-tazobactam,Ceftolozane-tazobactam Resistant,17,,0.55,APPROVED,EQUAL,vvcb,1693467701565,43533649,Ceftolozane+Tazobactam [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407089980,
Pyrazinamide,Pyrazinamide Sensitive,128,,0.47,APPROVED,EQUAL,vvcb,1693833013182,3003877,Pyrazinamide [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693833009619,
Rifampicin,Rifampicin Indeterminate,6,,0.54,APPROVED,EQUAL,vvcb,1693826778457,3036339,rifAMPin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826774286,
Fosfomycin,Fosfomycin Indeterminate,1,,0.69,APPROVED,EQUAL,vvcb,1693468586621,3026024,Fosfomycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468581993,
Cefoxitin screen,Cefoxitin screen +,5466,,0.58,APPROVED,EQUAL,vvcb,1693467634058,3023852,cefOXitin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693467630261,
Ceftriaxone,Ceftriaxone Sensitive,2819,,0.76,APPROVED,EQUAL,vvcb,1693467711942,3034442,cefTRIAXone [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467708822,
Amoxicillin,Amoxicillin Sensitive,54105,,0.62,APPROVED,EQUAL,vvcb,1693467092082,3036902,Amoxicillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467086372,
Nitrofurantoin,Nitrofurantoin Sensitive,120058,,0.72,APPROVED,EQUAL,vvcb,1693468646946,3037501,Nitrofurantoin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468643108,
Cefiderocol,Cefiderocol Sensitive,17,,0.52,APPROVED,EQUAL,vvcb,1693467481094,1989587,Cefiderocol [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407090417,
Ethambutol,Ethambutol Sensitive,127,,0.69,APPROVED,EQUAL,vvcb,1693468525366,3006865,Ethambutol [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468521552,
Cefoxitin screen,Cefoxitin screen -,2807,,0.66,APPROVED,EQUAL,vvcb,1693467634058,3023852,cefOXitin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693467630261,
Ciprofloxacin,Ciprofloxacin Indeterminate,5102,,0.64,APPROVED,EQUAL,vvcb,1693468061031,3010007,Ciprofloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468053265,
Cefixime,Cefixime Resistant,5,,0.58,APPROVED,EQUAL,vvcb,1693467481094,3020506,Cefixime [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407090652,
Sulfamethoxazole,Sulfamethoxazole Indeterminate,1,,0.72,APPROVED,EQUAL,vvcb,1693826757284,3028141,Sulfamethoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826753854,
Cefoxitin,Cefoxitin Sensitive,50072,,0.70,APPROVED,EQUAL,vvcb,1693467622495,3000520,cefOXitin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467621899,
Doxycycline,Doxycycline Indeterminate,16,,0.60,APPROVED,EQUAL,vvcb,1693468400535,3014569,Doxycycline [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468396632,
Cefpodoxime,Cefpodoxime Sensitive,116843,,0.68,APPROVED,EQUAL,vvcb,1693467644105,3019255,Cefpodoxime [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407090793,
Isoniazid,Isoniazid Sensitive,126,,0.60,APPROVED,EQUAL,vvcb,1693832460285,3020536,Isoniazid [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832456880,
Aztreonam,Aztreonam Indeterminate,2771,,0.72,APPROVED,EQUAL,vvcb,1693467280178,3007662,Aztreonam [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467273266,
Trimethoprim,Trimethoprim Resistant,44032,,0.64,APPROVED,EQUAL,vvcb,1693826183271,3033315,Trimethoprim [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826182563,
Sulfamethoxazole,Sulfamethoxazole Sensitive,5,,0.76,APPROVED,EQUAL,vvcb,1693826757284,3028141,Sulfamethoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826753854,
Mupirocin,Mupirocin Indeterminate,16,,0.58,APPROVED,EQUAL,vvcb,1693826692373,3036405,Mupirocin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826687660,
Piv-Mecillinam,Piv-Mecillinam Indeterminate,1,,0.28,APPROVED,EQUAL,vvcb,1693832936744,3009733,Amdinocillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832935421,
Piv-Mecillinam,Piv-Mecillinam Sensitive,108829,,0.24,APPROVED,EQUAL,vvcb,1693826244049,3009733,Amdinocillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826242690,
Ceftriaxone,Ceftriaxone Indeterminate,121,,0.70,APPROVED,EQUAL,vvcb,1693467711942,3034442,cefTRIAXone [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467708822,
Pneumo urine Ag,Pneumo urine Ag Negative,4806,,0.54,APPROVED,EQUAL,vvcb,1694445266851,3011363,Streptococcus pneumoniae Ag [Presence] in Urine,Measurement,MAPS_TO,,vvcb,1694445262330,
Ampicillin,Ampicillin Sensitive,43155,,0.59,APPROVED,EQUAL,vvcb,1693467246104,3016774,Ampicillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467241899,
Itraconazole,Itraconazole Indeterminate,5,,0.39,APPROVED,EQUAL,vvcb,1693832405879,3036253,Itraconazole [Susceptibility],Measurement,MAPS_TO,,vvcb,1693832401113,
Flucytosine,Flucytosine Sensitive,2462,,0.36,APPROVED,EQUAL,vvcb,1693826477344,3012451,5-Fluorocytosine [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826472148,
Cefalexin,Cefalexin Indeterminate,16,,0.32,APPROVED,EQUAL,vvcb,1693467327258,3004984,Cephalexin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467321842,
Trimethoprim,Trimethoprim Sensitive,94853,,0.64,APPROVED,EQUAL,vvcb,1693826167393,3033315,Trimethoprim [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826166097,
Perfloxacin,Perfloxacin Sensitive,33,,0.57,APPROVED,EQUAL,vvcb,1693832868486,3008925,Pefloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832865181,
KPC,KPC Sensitive,215,,0.40,FLAGGED,EQUAL,vvcb,1694445710293,3033281,Carbapenem resistance blaKPC gene [Presence] by Molecular method,Measurement,MAPS_TO,,<auto>,1693407092980,
Micafungin,Micafungin Indeterminate,1,,0.61,APPROVED,EQUAL,vvcb,1693826628245,3038339,Micafungin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407093058,
Cefuroxime Axetil,Cefuroxime Axetil Sensitive,4756,,0.49,APPROVED,EQUAL,vvcb,1693467984811,3009729,Cefuroxime Oral [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467981295,
Itraconazole,Itraconazole Resistant,5,,0.40,APPROVED,EQUAL,vvcb,1693832405879,3036253,Itraconazole [Susceptibility],Measurement,MAPS_TO,,vvcb,1693832401113,
Chloramphenicol,Chloramphenicol Resistant,4606,,0.47,APPROVED,EQUAL,vvcb,1693468045062,3023876,Chloramphenicol [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468040562,
Clarithromycin,Clarithromycin Indeterminate,26,,0.46,APPROVED,EQUAL,vvcb,1693468122250,3019587,Clarithromycin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693468118672,
Tetracycline,Tetracycline Sensitive,75469,,0.67,APPROVED,EQUAL,vvcb,1693826175018,3000127,Tetracycline [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826173925,
Tigecycline,Tigecycline Indeterminate,210,,0.60,APPROVED,EQUAL,vvcb,1693826841395,3037971,Tigecycline [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407093355,
Ketoconazole,Ketoconazole Sensitive,1,,0.56,APPROVED,EQUAL,vvcb,1693832429817,3015341,Ketoconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407093355,
Flucytosine,Flucytosine Indeterminate,16,,0.33,APPROVED,EQUAL,vvcb,1693826477344,3012451,5-Fluorocytosine [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826472148,
Isavuconazole,Isavuconazole Sensitive,5,,0.69,APPROVED,EQUAL,vvcb,1693832436005,36203238,Isavuconazole [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407093387,
Flucloxacillin,Flucloxacillin Resistant,8241,,0.47,APPROVED,EQUAL,vvcb,1693468563942,3024186,Floxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468559252,
Cefepime,Cefepime Resistant,4354,,0.61,APPROVED,EQUAL,vvcb,1693467481094,3008912,Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407094262,
NDM,NDM Sensitive,206,,0.33,FLAGGED,EQUAL,vvcb,1694445702819,44786640,Carbapenem resistance blaNDM gene [Presence] by Molecular method,Measurement,MAPS_TO,,<auto>,1693407094324,
Ceftazidime/avibactam,Ceftazidime/avibactam Resistant,26,,0.46,APPROVED,EQUAL,vvcb,1693467667347,43533650,cefTAZidime+Avibactam [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467662476,
Clindamycin,Clindamycin Indeterminate,15,,0.61,APPROVED,EQUAL,vvcb,1693468133875,3021331,Clindamycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468130141,
Lincomycin,Lincomycin Resistant,1,,0.53,APPROVED,EQUAL,vvcb,1693832423929,3017549,Lincomycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832422052,
Anidulafungin,Anidulafungin Resistant,4,,0.68,APPROVED,EQUAL,vvcb,1693467251426,40758472,Anidulafungin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407094449,
Nitrofurantoin,Nitrofurantoin Indeterminate,1,,0.66,APPROVED,EQUAL,vvcb,1693468646946,3037501,Nitrofurantoin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468643108,
Daptomycin,Daptomycin Sensitive,8124,,0.56,APPROVED,EQUAL,vvcb,1693468361125,3037061,DAPTOmycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468354068,
Cefoxitin screen,Cefoxitin screen Sensitive,4077,,0.62,APPROVED,EQUAL,vvcb,1693467634058,3023852,cefOXitin [Susceptibility],Measurement,MAPS_TO,,vvcb,1693467630261,
Nystatin,Nystatin Sensitive,10,,0.43,APPROVED,EQUAL,vvcb,1693832759746,3000116,Nystatin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693832756304,
Daptomycin,Daptomycin Resistant,201,,0.58,APPROVED,EQUAL,vvcb,1693468361125,3037061,DAPTOmycin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407095387,
Oxacillin,Oxacillin Indeterminate,15,,0.50,APPROVED,EQUAL,vvcb,1693468680636,3014197,Oxacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693468676951,
Terbinafine,Terbinafine Sensitive,1,,0.55,APPROVED,EQUAL,vvcb,1693833119878,3034821,Terbinafine [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407095464,
Aztreonam,Aztreonam Sensitive,8013,,0.77,APPROVED,EQUAL,vvcb,1693467280178,3007662,Aztreonam [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467273266,
Cefalosporin,Cefalosporin Sensitive,4,,0.35,FLAGGED,EQUAL,vvcb,1693467371242,3030402,Cephalosporin IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,,<auto>,1693407095558,
Ceftazidime,Ceftazidime Indeterminate,3956,,0.68,APPROVED,EQUAL,vvcb,1693467681089,3037549,cefTAZidime [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467677875,
OXA48,OXA48 Sensitive,199,,0.19,APPROVED,EQUAL,vvcb,1694445563668,1001767,Carbapenem resistance blaOXA-23-like+blaOXA-48-like genes [Presence] in Isolate or Specimen by Molecular method,Measurement,MAPS_TO,,vvcb,1694445556453,
Pen (pneumonia),Pen (pneumonia) Resistant,25,,0.14,FLAGGED,EQUAL,vvcb,1694445697190,3007023,Streptococcus pneumoniae Ag [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1693407095746,
Piperacillin,Piperacillin Indeterminate,14,,0.56,APPROVED,EQUAL,vvcb,1693826732857,3023633,Piperacillin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826725410,
Cefiderocol,Cefiderocol Resistant,9,,0.53,APPROVED,EQUAL,vvcb,1693467481094,1989587,Cefiderocol [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,<auto>,1693407095839,
Norfloxacin,Norfloxacin Sensitive,3575,,0.72,APPROVED,EQUAL,vvcb,1693826712009,3015406,Norfloxacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693826706938,
Amikacin,Amikacin Sensitive,7310,,0.71,APPROVED,EQUAL,vvcb,1693467036722,3002274,Amikacin [Susceptibility] by Minimum inhibitory concentration (MIC),Measurement,MAPS_TO,,vvcb,1693467032279,
AMPC,AMPC Sensitive,4,,0.55,FLAGGED,EQUAL,vvcb,1693467141802,3029130,OmpC Ab [Presence] in Serum,Measurement,MAPS_TO,,<auto>,1693407095871,
