sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
L index finger wound,L index finger wound,11,,0.71,UNCHECKED,UNREVIEWED,,0,4309041,Index finger structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962687323,
swab from right foot,swab from right foot,25,,0.60,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962687729,
thickened big toenails,thickened big toenails,1,,0.50,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962687854,
"perineum, ? thrush","perineum, ? thrush",13,,0.36,UNCHECKED,UNREVIEWED,,0,4304791,Perineal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962687917,
"Skin scrapings, left foot","Skin scrapings, left foot",1,,0.55,UNCHECKED,UNREVIEWED,,0,4320144,Structure of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688058,
lumbar back,lumbar back,11,,0.67,UNCHECKED,UNREVIEWED,,0,4045660,Lumbar spine structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688104,
Ovoid lesions on trunk,Ovoid lesions on trunk,1,,0.53,UNCHECKED,UNREVIEWED,,0,4042529,Trunk structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688245,
LEFT BIG TOE. ?FUNGAL INFECTION,LEFT BIG TOE. ?FUNGAL INFECTION,1,,0.41,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688370,
Discharging abscess left axilla,Discharging abscess left axilla,1,,0.49,UNCHECKED,UNREVIEWED,,0,4283592,Structure of left axillary artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688417,
Tip,Tip,25,,0.57,UNCHECKED,UNREVIEWED,,0,4216514,Structure of apex of nose,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688464,
Right ear helix,Right ear helix,13,,0.71,UNCHECKED,UNREVIEWED,,0,4103458,Right ear structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962688839,
Right cubital fossa,Right cubital fossa,1,,0.79,UNCHECKED,UNREVIEWED,,0,37114907,Entire cubital fossa,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689058,
L elbow surgery discharge,L elbow surgery discharge,1,,0.51,UNCHECKED,UNREVIEWED,,0,4027910,Elbow region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689183,
rash  scrotum,rash  scrotum,1,,0.43,UNCHECKED,UNREVIEWED,,0,4066714,Scrotal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689292,
left 2nd toe toe,left 2nd toe toe,1,,0.49,UNCHECKED,UNREVIEWED,,0,4227048,Structure of second left lumbar vein,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689511,
Face rash,Face rash,13,,0.56,UNCHECKED,UNREVIEWED,,0,4232301,Face structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689652,
recurrent candidal dermatitis,recurrent candidal dermatitis,11,,0.45,UNCHECKED,UNREVIEWED,,0,4147770,Structure of radial recurrent artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689699,
dorsum of left foot lesion,dorsum of left foot lesion,25,,0.73,UNCHECKED,UNREVIEWED,,0,4080758,Structure of dorsum of foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689746,
?psoriasis to scalp or fungus,?psoriasis to scalp or fungus,1,,0.32,UNCHECKED,UNREVIEWED,,0,4145574,Structure of scalp vein,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689761,
multiple toes,multiple toes,1,,0.55,UNCHECKED,UNREVIEWED,,0,4197559,Structure of multiple topographic sites,Spec Anatomic Site,MAPS_TO,,<auto>,1692962689949,
recurrent boils over scalp,recurrent boils over scalp,1,,0.40,UNCHECKED,UNREVIEWED,,0,4147770,Structure of radial recurrent artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692962690402,
right sided infected sebaceous cyst,right sided infected sebaceous cyst,1,,0.55,UNCHECKED,UNREVIEWED,,0,4237584,Sebaceous duct,Spec Anatomic Site,MAPS_TO,,<auto>,1692962690590,
left hand 5th finger,left hand 5th finger,1,,0.49,UNCHECKED,UNREVIEWED,,0,4309650,Structure of left hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692962690808,
Superficial wound swab,Superficial wound swab,25,,0.54,UNCHECKED,UNREVIEWED,,0,4206481,Structure of superficial vein,Spec Anatomic Site,MAPS_TO,,<auto>,1692962690965,
toenail and finger nails,toenail and finger nails,1,,0.50,UNCHECKED,UNREVIEWED,,0,4348731,Structure of nail bed of finger,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691230,
Right labia majora cyst contents,Right labia majora cyst contents,13,,0.53,UNCHECKED,UNREVIEWED,,0,4085425,Structure of anterior commissure of labia majora,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691246,
recurring celluitis lt lower leg,recurring celluitis lt lower leg,11,,0.49,UNCHECKED,UNREVIEWED,,0,4107527,Lower leg structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691355,
toe nail inf.,toe nail inf.,1,,0.42,UNCHECKED,UNREVIEWED,,0,602986,Entire nail plate of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691371,
essa medical centre preston,essa medical centre preston,1,,0.33,UNCHECKED,UNREVIEWED,,0,4278916,Entire massa intermedia,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691559,
"Left leg, weeping","Left leg, weeping",1,,0.55,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691684,
gt toe nail right foot,gt toe nail right foot,1,,0.71,UNCHECKED,UNREVIEWED,,0,37219204,Structure of nail root of toe of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962691793,
Toe Inf?,Toe Inf?,11,,0.16,UNCHECKED,UNREVIEWED,,0,4079139,Entire infraspinatus,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692231,
perianal erythema,perianal erythema,1,,0.40,UNCHECKED,UNREVIEWED,,0,4287320,Microcytic erythrocyte,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692309,
Taken from around PEG site,Taken from around PEG site,25,,0.28,UNCHECKED,UNREVIEWED,,0,620308,Entire skin around stoma,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692340,
Right inguinal hernia repair wound,Right inguinal hernia repair wound,13,,0.52,UNCHECKED,UNREVIEWED,,0,4094183,Right inguinal canal,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692575,
..nail infectuion toenail,..nail infectuion toenail,1,,0.30,UNCHECKED,UNREVIEWED,,0,4351857,Structure of nail bed of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692606,
"cellulitis, left leg","cellulitis, left leg",1,,0.58,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692606,
lower right leg skin tear,lower right leg skin tear,1,,0.64,UNCHECKED,UNREVIEWED,,0,4138674,Structure of right lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962692731,
persistant skin infection? bacteria,persistant skin infection? bacteria,1,,0.25,UNCHECKED,UNREVIEWED,,0,4110237,Entire skin of perianal area,Spec Anatomic Site,MAPS_TO,,<auto>,1692962693372,
colosotomy site oozing,colosotomy site oozing,1,,0.18,UNCHECKED,UNREVIEWED,,0,4324550,Fetal implantation site structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962693794,
mouth sore to lips and mucous membr,mouth sore to lips and mucous membr,11,,0.60,UNCHECKED,UNREVIEWED,,0,4245168,Structure of mucous membrane of lip,Spec Anatomic Site,MAPS_TO,,<auto>,1692962693794,
plaque on lower r leg,plaque on lower r leg,1,,0.56,UNCHECKED,UNREVIEWED,,0,4107527,Lower leg structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962693841,
right arm punch biopsy wound,right arm punch biopsy wound,25,,0.42,UNCHECKED,UNREVIEWED,,0,4274743,Right upper arm structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962693934,
REcurrent lesion in nose,REcurrent lesion in nose,1,,0.49,UNCHECKED,UNREVIEWED,,0,4147770,Structure of radial recurrent artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692962694044,
2 left toes,2 left toes,1,,0.51,UNCHECKED,UNREVIEWED,,0,37219109,Structure of all toes of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962694200,
nappy rash? unhealing with steroid,nappy rash? unhealing with steroid,13,,0.18,UNCHECKED,UNREVIEWED,,0,4044348,Lingual thyroid,Spec Anatomic Site,MAPS_TO,,<auto>,1692962694403,
left leg cellulitis started Doxycycline today,left leg cellulitis started Doxycycline today,1,,0.39,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962694513,
super pubic site,super pubic site,1,,0.64,UNCHECKED,UNREVIEWED,,0,4011859,Structure of superior pubic ligament,Spec Anatomic Site,MAPS_TO,,<auto>,1692962694950,
skin tear arm,skin tear arm,25,,0.50,UNCHECKED,UNREVIEWED,,0,4238998,Skin structure of forearm,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695013,
L groin wound infected,L groin wound infected,1,,0.43,UNCHECKED,UNREVIEWED,,0,4098586,Inguinal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695372,
Infected toenail,Infected toenail,13,,0.42,UNCHECKED,UNREVIEWED,,0,4351857,Structure of nail bed of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695450,
left upper gum small sinus fills in,left upper gum small sinus fills in,1,,0.53,UNCHECKED,UNREVIEWED,,0,4047029,Structure of gum of maxilla,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695450,
Infected sore on left lower leg,Infected sore on left lower leg,11,,0.73,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695497,
ear discharge-ent have asked for sw,ear discharge-ent have asked for sw,1,,0.22,UNCHECKED,UNREVIEWED,,0,4253205,Meniscus structure of joint,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695528,
Recurrent balantis swabs,Recurrent balantis swabs,1,,0.43,UNCHECKED,UNREVIEWED,,0,4147770,Structure of radial recurrent artery,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695747,
Scalp pus swab,Scalp pus swab,25,,0.42,UNCHECKED,UNREVIEWED,,0,4213244,Scalp structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962695857,
Post resecion of rectum,Post resecion of rectum,1,,0.48,UNCHECKED,UNREVIEWED,,0,4081824,Region of rectum,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696326,
Left little fingernail,Left little fingernail,1,,0.82,UNCHECKED,UNREVIEWED,,0,37303911,Structure of nail bed of little finger of left hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696623,
annular rash,annular rash,1,,0.50,UNCHECKED,UNREVIEWED,,0,4057096,Entire annular ligament of radius,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696794,
right back of ankle wound,right back of ankle wound,11,,0.66,UNCHECKED,UNREVIEWED,,0,4110366,Skin of posterior surface of ankle,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696857,
perineum - following tear giving bi,perineum - following tear giving bi,13,,0.35,UNCHECKED,UNREVIEWED,,0,4304791,Perineal structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696920,
Right leg post op wound,Right leg post op wound,1,,0.55,UNCHECKED,UNREVIEWED,,0,4268743,Structure of right lower limb,Spec Anatomic Site,MAPS_TO,,<auto>,1692962696920,
big toe nail infection in both side,big toe nail infection in both side,1,,0.50,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962697232,
right leg weeping blister,right leg weeping blister,25,,0.54,UNCHECKED,UNREVIEWED,,0,4268743,Structure of right lower limb,Spec Anatomic Site,MAPS_TO,,<auto>,1692962697467,
Right shin wound.,Right shin wound.,11,,0.45,UNCHECKED,UNREVIEWED,,0,37109751,Right shin structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962697873,
upper anterior left thigh patch,upper anterior left thigh patch,1,,0.52,UNCHECKED,UNREVIEWED,,0,4134587,Superior left thorax,Spec Anatomic Site,MAPS_TO,,<auto>,1692962697873,
chest lesion,chest lesion,1,,0.64,UNCHECKED,UNREVIEWED,,0,4199473,Thoracic structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962697967,
nape of neck hair line,nape of neck hair line,1,,0.68,UNCHECKED,UNREVIEWED,,0,4066028,Structure of hair of neck,Spec Anatomic Site,MAPS_TO,,<auto>,1692962698045,
ext fixator - lower leg very slough,ext fixator - lower leg very slough,1,,0.41,UNCHECKED,UNREVIEWED,,0,4107527,Lower leg structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962698060,
lt leg rash,lt leg rash,13,,0.49,UNCHECKED,UNREVIEWED,,0,4132886,Structure of subregion of lower limb,Spec Anatomic Site,MAPS_TO,,<auto>,1692962698076,
R fcoot ?tinea,R fcoot ?tinea,1,,0.17,UNCHECKED,UNREVIEWED,,0,4222767,Bone structure of foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962698139,
"post op, (cabg)","post op, (cabg)",11,,0.15,UNCHECKED,UNREVIEWED,,0,4007153,"Lip, oral cavity and pharynx, CS",Spec Anatomic Site,MAPS_TO,,<auto>,1692962698920,
ulcers on leg ?? infected,ulcers on leg ?? infected,25,,0.16,UNCHECKED,UNREVIEWED,,0,4238229,Fiber cell of lens,Spec Anatomic Site,MAPS_TO,,<auto>,1692962698983,
surgical wound L. medial ankle,surgical wound L. medial ankle,1,,0.44,UNCHECKED,UNREVIEWED,,0,4142359,Ankle region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699123,
R middle fingernail,R middle fingernail,1,,0.79,UNCHECKED,UNREVIEWED,,0,36695607,Structure of nail plate of middle finger,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699405,
Anal wound post op,Anal wound post op,1,,0.24,UNCHECKED,UNREVIEWED,,0,4176354,Entire posterior abdominal wall,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699436,
Gastrostomy tube site,Gastrostomy tube site,13,,0.44,UNCHECKED,UNREVIEWED,,0,4299638,Structure of radial tuberosity,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699639,
ulcer type lesions on abdo,ulcer type lesions on abdo,1,,0.36,UNCHECKED,UNREVIEWED,,0,4213724,Upper abdomen structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699670,
"Right thumb, index and middle finge","Right thumb, index and middle finge",1,,0.52,UNCHECKED,UNREVIEWED,,0,4276516,Middle finger structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962699858,
"fluclox, impetgo cellulitis","fluclox, impetgo cellulitis",25,,0.26,UNCHECKED,UNREVIEWED,,0,4220043,Ito cell,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700389,
Left big toe nail scrapings,Left big toe nail scrapings,1,,0.50,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700420,
right breast ozing pus,right breast ozing pus,11,,0.61,UNCHECKED,UNREVIEWED,,0,4248990,Right breast structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700452,
wound on L leg,wound on L leg,1,,0.24,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700514,
L knee weeping skin,L knee weeping skin,1,,0.49,UNCHECKED,UNREVIEWED,,0,4272029,Skin structure of knee,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700546,
scabby feet,scabby feet,13,,0.39,UNCHECKED,UNREVIEWED,,0,4310112,Both feet,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700546,
gt toenails  fungal,gt toenails  fungal,1,,0.21,UNCHECKED,UNREVIEWED,,0,36695611,Structure of nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700749,
weeping skin lesion right lower leg,weeping skin lesion right lower leg,1,,0.66,UNCHECKED,UNREVIEWED,,0,4138674,Structure of right lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962700999,
left buttock abcess swab,left buttock abcess swab,25,,0.60,UNCHECKED,UNREVIEWED,,0,37119042,Structure of left buttock,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701546,
fungal nail? to both feet,fungal nail? to both feet,1,,0.50,UNCHECKED,UNREVIEWED,,0,4310112,Both feet,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701546,
right hip wound,right hip wound,13,,0.68,UNCHECKED,UNREVIEWED,,0,4119892,Right hip region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701546,
dermpak enclosed,dermpak enclosed,1,,0.36,UNCHECKED,UNREVIEWED,,0,4309098,Structure of axillary fossa,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701749,
sacrum pressure ulceer,sacrum pressure ulceer,11,,0.49,UNCHECKED,UNREVIEWED,,0,44783588,Structure of sacral vertebral column,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701765,
wound abdomen,wound abdomen,1,,0.70,UNCHECKED,UNREVIEWED,,0,37303867,Abdomen,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701812,
rt big toe nail clippings? fungal i,rt big toe nail clippings? fungal i,1,,0.33,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962701827,
left medial gaiter region,left medial gaiter region,1,,0.48,UNCHECKED,UNREVIEWED,,0,4241290,Structure of left shoulder region,Spec Anatomic Site,MAPS_TO,,<auto>,1692962702093,
R ear pinna.,R ear pinna.,1,,0.51,UNCHECKED,UNREVIEWED,,0,4034289,Pinna structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962702390,
Right knee synovial fluid,Right knee synovial fluid,25,,0.63,UNCHECKED,UNREVIEWED,,0,42538445,Structure of synovial membrane of right knee,Spec Anatomic Site,MAPS_TO,,<auto>,1692962702890,
vaginal and perianal,vaginal and perianal,1,,0.63,UNCHECKED,UNREVIEWED,,0,4173083,Structure of vaginal canal,Spec Anatomic Site,MAPS_TO,,<auto>,1692962702968,
Second toe Right foot,Second toe Right foot,13,,0.73,UNCHECKED,UNREVIEWED,,0,4298982,Structure of right foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962702999,
skin behind Lt ear,skin behind Lt ear,1,,0.49,UNCHECKED,UNREVIEWED,,0,4078238,Skin structure of ear,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703109,
umbilicus discharge swab,umbilicus discharge swab,1,,0.58,UNCHECKED,UNREVIEWED,,0,4300066,Umbilical structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703203,
Left posterior lower limb,Left posterior lower limb,1,,0.67,UNCHECKED,UNREVIEWED,,0,37110900,Structure of joint of left lower extremity,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703296,
skin peeling from foot,skin peeling from foot,1,,0.51,UNCHECKED,UNREVIEWED,,0,4263673,Skin structure of foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703468,
lipodermatasclerosis on leg weeping,lipodermatasclerosis on leg weeping,11,,0.29,UNCHECKED,UNREVIEWED,,0,4026776,Structure of lamina episcleralis,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703562,
"wound swab, rt knee","wound swab, rt knee",25,,0.33,UNCHECKED,UNREVIEWED,,0,4220204,Structure of left knee region,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703906,
beneath breast,beneath breast,13,,0.56,UNCHECKED,UNREVIEWED,,0,4273543,Both breasts,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703953,
calf spot,calf spot,1,,0.48,UNCHECKED,UNREVIEWED,,0,4201893,Structure of calf of leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962703984,
b=nappy rash,b=nappy rash,1,,0.29,UNCHECKED,UNREVIEWED,,0,4188460,Structure of surface region of back of neck,Spec Anatomic Site,MAPS_TO,,<auto>,1692962704047,
right fore finger,right fore finger,1,,0.72,UNCHECKED,UNREVIEWED,,0,619953,Entire finger of right hand,Spec Anatomic Site,MAPS_TO,,<auto>,1692962704390,
dodgy looking toesnails - FUNGAL??,dodgy looking toesnails - FUNGAL??,1,,0.17,UNCHECKED,UNREVIEWED,,0,37219201,Structure of nail root of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962704469,
? thrush- groin swab,? thrush- groin swab,11,,0.30,UNCHECKED,UNREVIEWED,,0,4098586,Inguinal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962704734,
"inflamed and infected skin, face, r","inflamed and infected skin, face, r",1,,0.40,UNCHECKED,UNREVIEWED,,0,4007295,"Colon and skin, CS",Spec Anatomic Site,MAPS_TO,,<auto>,1692962704812,
eczema lower lip,eczema lower lip,25,,0.59,UNCHECKED,UNREVIEWED,,0,4135698,Lower lip structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962704812,
right inner aspect ankle,right inner aspect ankle,1,,0.74,UNCHECKED,UNREVIEWED,,0,4283074,Structure of right ankle,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705328,
on two toe nails,on two toe nails,1,,0.41,UNCHECKED,UNREVIEWED,,0,602986,Entire nail plate of toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705391,
Skin swab right side of trunk,Skin swab right side of trunk,1,,0.70,UNCHECKED,UNREVIEWED,,0,4192421,Structure of right side of trunk,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705422,
in neck crease,in neck crease,11,,0.49,UNCHECKED,UNREVIEWED,,0,4081810,Neck of pancreas,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705563,
left eye-,left eye-,25,,0.80,UNCHECKED,UNREVIEWED,,0,4232319,Left eye structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705641,
swab from around gastrostomy site,swab from around gastrostomy site,13,,0.31,UNCHECKED,UNREVIEWED,,0,620307,Skin structure around stoma,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705688,
Discharging cyst L upper leg,Discharging cyst L upper leg,1,,0.44,UNCHECKED,UNREVIEWED,,0,4082634,Structure of upper lid margin,Spec Anatomic Site,MAPS_TO,,<auto>,1692962705766,
Incision site Lt lower abdo,Incision site Lt lower abdo,1,,0.63,UNCHECKED,UNREVIEWED,,0,4098444,Lower abdomen structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706282,
underarm rash ? fungal,underarm rash ? fungal,1,,0.22,UNCHECKED,UNREVIEWED,,0,4185453,Gastric fundus structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706547,
Wound on abdominal wall,Wound on abdominal wall,1,,0.73,UNCHECKED,UNREVIEWED,,0,4209143,Structure of lateral abdominal wall,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706688,
brittle ridged finger nails,brittle ridged finger nails,1,,0.54,UNCHECKED,UNREVIEWED,,0,36695609,Structure of nail plate of little finger,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706704,
rt achillies,rt achillies,25,,0.41,UNCHECKED,UNREVIEWED,,0,4266246,Structure of Achilles tendon,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706719,
perianal region,perianal region,13,,1.00,UNCHECKED,UNREVIEWED,,0,4287469,Perianal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706766,
(L) eye,(L) eye,1,,0.36,UNCHECKED,UNREVIEWED,,0,4305329,Eye structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706797,
great toenail / fungal,great toenail / fungal,1,,0.54,UNCHECKED,UNREVIEWED,,0,36695611,Structure of nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962706860,
Impetigo like  changes on both lips,Impetigo like  changes on both lips,11,,0.38,UNCHECKED,UNREVIEWED,,0,4215032,Both lips,Spec Anatomic Site,MAPS_TO,,<auto>,1692962707110,
Lesuion in the groin .,Lesuion in the groin .,1,,0.41,UNCHECKED,UNREVIEWED,,0,4098586,Inguinal region structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962707594,
wound right leg,wound right leg,25,,0.71,UNCHECKED,UNREVIEWED,,0,4268743,Structure of right lower limb,Spec Anatomic Site,MAPS_TO,,<auto>,1692962707735,
shingles type blisters,shingles type blisters,1,,0.38,UNCHECKED,UNREVIEWED,,0,4205570,Singlet,Spec Anatomic Site,MAPS_TO,,<auto>,1692962707907,
chronic anal fissure,chronic anal fissure,1,,0.69,UNCHECKED,UNREVIEWED,,0,4144246,Structure of rima oris,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708095,
Skin Swab ? treated for scabies,Skin Swab ? treated for scabies,1,,0.25,UNCHECKED,UNREVIEWED,,0,4182240,Skin structure of scalp,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708266,
perianal - skin breaks; c/ soreness,perianal - skin breaks; c/ soreness,13,,0.33,UNCHECKED,UNREVIEWED,,0,4110237,Entire skin of perianal area,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708454,
Contact Dermatitis hands,Contact Dermatitis hands,1,,0.38,UNCHECKED,UNREVIEWED,,0,4027256,Both hands,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708564,
Left ingrowing toe nail infection,Left ingrowing toe nail infection,11,,0.38,UNCHECKED,UNREVIEWED,,0,37219203,Structure of nail root of toe of left foot,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708564,
"R big toenail, 2nd toenail","R big toenail, 2nd toenail",1,,0.45,UNCHECKED,UNREVIEWED,,0,4193225,Hallux structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708610,
?vulvovaginitis,?vulvovaginitis,1,,0.47,UNCHECKED,UNREVIEWED,,0,4166066,Vulval structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708704,
behind right pinna,behind right pinna,25,,0.57,UNCHECKED,UNREVIEWED,,0,35632169,Structure of right pinna,Spec Anatomic Site,MAPS_TO,,<auto>,1692962708798,
back boil,back boil,13,,0.49,UNCHECKED,UNREVIEWED,,0,4300776,Structure of back of trunk,Spec Anatomic Site,MAPS_TO,,<auto>,1692962709157,
left leg - cellulitis?,left leg - cellulitis?,1,,0.42,UNCHECKED,UNREVIEWED,,0,4169248,Structure of left lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962709189,
lower leg skin swab - eczema flare,lower leg skin swab - eczema flare,1,,0.43,UNCHECKED,UNREVIEWED,,0,4327352,Skin structure of lower leg,Spec Anatomic Site,MAPS_TO,,<auto>,1692962709298,
charcoal skin swab,charcoal skin swab,1,,0.34,UNCHECKED,UNREVIEWED,,0,4348707,Sternal skin,Spec Anatomic Site,MAPS_TO,,<auto>,1692962709907,
lower mid back following biopsy,lower mid back following biopsy,11,,0.44,UNCHECKED,UNREVIEWED,,0,4295367,Lower back structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962709907,
Left hand - middle finger,Left hand - middle finger,1,,0.72,UNCHECKED,UNREVIEWED,,0,4276516,Middle finger structure,Spec Anatomic Site,MAPS_TO,,<auto>,1692962710033,
right great toe nail discoloured,right great toe nail discoloured,1,,0.53,UNCHECKED,UNREVIEWED,,0,36695635,Entire nail plate of great toe,Spec Anatomic Site,MAPS_TO,,<auto>,1692962710142,
post op wound infection,post op wound infection,25,,0.25,UNCHECKED,UNREVIEWED,,0,4197442,Structure of posterior inferior iliac spine,Spec Anatomic Site,MAPS_TO,,<auto>,1692962710345,
