sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
AD/1014/1,no,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6585/10/191/4,Cholangitis,2,,0.63,FLAGGED,EQUAL,vvcb,1.71E+12,45876620,Meningitis,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/253/49/241/3,Yes,10766,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2100/1,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6369/19,Score 7,12,,0.76,UNCHECKED,UNREVIEWED,,0,36210718,Score 1,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/77/225/4,Yes,10736,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2950/1,3+,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45876467,3+,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6169/16,Testicular,33,,0.64,FLAGGED,EQUAL,vvcb,1.71E+12,45879016,"Injection, intratesticular",Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6692/48,Further dietetic input not planned,425,,0.39,FLAGGED,EQUAL,vvcb,1.71E+12,45881156,Planned,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2051/19,There are no/minimal concerns about the patient's personal hygiene,2374,,0.38,UNCHECKED,UNREVIEWED,,0,706354,Patient's home,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5510/38,Yes,10721,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5543/28/303/21,Severe,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45883536,Severe,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/4803/68,Special Care Baby Unit (level 2),6,,0.48,FLAGGED,EQUAL,vvcb,1.71E+12,21498949,Neonatal Critical Care Unit (Level III),Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6249/15,Registrar,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878645,Registrar,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/2884/1/1616/15,No,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5510/39,yes,10721,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/2418/77/696/47,confused,425,,1,APPROVED,EQUAL,vvcb,1.71E+12,45883906,Confused,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/770/7,none,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878582,None,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/10/191/2,Thoracic Disc Prolapse,2,,0.46,FLAGGED,EQUAL,vvcb,1.71E+12,1620755,Thoracic,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1906/35/1348/1,Cefalexin,2373,,0.42,FLAGGED,EQUAL,vvcb,1.71E+12,45878578,Fall,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6079/81,No,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2790/24,Frequency,12,,0.73,UNCHECKED,UNREVIEWED,,0,45882210,Wrong frequency,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/4902/42,no investigation (referred/discharged),33,,0.41,FLAGGED,EQUAL,vvcb,1.71E+12,45878782,Discharged,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6077/7/366/4,Yes,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1123/1/875/17,Deslough,10692,,0.85,FLAGGED,EQUAL,vvcb,1.71E+12,1177244,Slough,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/10/191/13,Epilepsy unspecified,1,,0.67,FLAGGED,EQUAL,vvcb,1.71E+12,45876258,Unspecified,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/49,Teds,2369,,0.51,FLAGGED,EQUIVALENT,vvcb,1.71E+12,37079321,Licensed beds,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4803/47/142/1,tetanus / diptheria course,425,,0.44,FLAGGED,EQUAL,vvcb,1.71E+12,45878278,Tetanus,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1706/12,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1939/1,Special Care Dentistry,2,,0.6,FLAGGED,EQUAL,vvcb,1.71E+12,36309025,Specialist,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6365/35/649/3,No,424,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6116/4,Plastic Surgery Appointment,12,,0.72,FLAGGED,EQUAL,vvcb,1.71E+12,706535,Plastic surgery,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6585/10/191/24,Cataract extraction with lens implant (Under Sedation) Both Eyes,6,,0.47,FLAGGED,EQUAL,vvcb,1.71E+12,45878882,Both eyes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6486/8,Yes,424,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6555/14,Scaphoid tubercle tenderness (1),33,,0.43,FLAGGED,EQUAL,vvcb,1.71E+12,45879307,Tenderness,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/37,Pip/Tazobactam,1,,0.38,FLAGGED,EQUIVALENT,vvcb,1.71E+12,21499453,Ortho-Hip/thigh: Arthroplasty,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/32/188/3,other,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878142,Other,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4302/47/142/1,Other parenteral drugs-IV Infusion,10687,,0.44,FLAGGED,EQUAL,vvcb,1.71E+12,45876414,Other drugs,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6243/32,Yes,424,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5534/59,No,10662,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2664/63,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4803/70/252/1,Guidance/advice only-written,2,,0.34,FLAGGED,EQUAL,vvcb,1.71E+12,45876960,Advice,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/2965/1/937/9,left internal Jugular,33,,0.79,FLAGGED,EQUAL,vvcb,1.71E+12,45878970,Internal jugular-left,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2975/28,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2602/1,4 - Patient too young to ambulate. Walks frequently,2368,,0.6,APPROVED,EQUAL,vvcb,1.71E+12,45878808,Walks frequently,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5389/50,Score 3,424,,1,APPROVED,EQUAL,vvcb,1.71E+12,45879330,Three,Meas Value,MAPS_TO,,vvcb,1.71E+12,
RD/6383/20,No,2367,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/11/30/790/3,6 - obeys command,6,,0.78,APPROVED,EQUAL,vvcb,1.71E+12,45880468,Obeys commands,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/7,Other Renal Procedures,12,,0.62,FLAGGED,EQUAL,vvcb,1.71E+12,706352,Procedure,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6081/15,Two - 2,33,,0.55,UNCHECKED,UNREVIEWED,,0,45876360,Two - three days,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1083/1/87/1,4 - opens eyes spontaneously,10660,,0.9,APPROVED,EQUAL,vvcb,1.71E+12,45881530,Opens eyes spontaneously,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/4873/23,Yes,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5534/51/283/28,No,10643,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6608/63,Nil by mouth,1,,0.81,UNCHECKED,UNREVIEWED,,0,45883783,By mouth,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/24,Major operation on sclera,2,,0.66,FLAGGED,EQUAL,vvcb,1.71E+12,1177250,Major,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1358/1/87/3,1 - no response,2367,,0.8,APPROVED,EQUAL,vvcb,1.71E+12,45877597,No response,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/10/191/5,Ear Infection,424,,0.79,FLAGGED,EQUAL,vvcb,1.71E+12,45885195,Infection,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4302/7/104/1,chest,10618,,1,APPROVED,EQUAL,vvcb,1.71E+12,45881107,Chest,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5593/46/308/16,Yes - blood tests done,6,,0.43,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,vvcb,1.71E+12,
RD/5091/58,Oct-19,2366,,0.67,UNCHECKED,UNREVIEWED,,0,45883807,Oct-14,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/5,Major operation on oesphagus,12,,0.55,FLAGGED,EQUAL,vvcb,1.71E+12,1177250,Major,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1019/1,Emergency major surgery,1,,0.74,FLAGGED,EQUAL,vvcb,1.71E+12,21498958,Emergency surgery,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6585/115/700/8,No,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5585/80/696/50,2 - opens eyes to pain,33,,0.52,APPROVED,EQUAL,vvcb,1.71E+12,45884209,Opens eyes in response to painful stimulation,Meas Value,MAPS_TO,,vvcb,1.71E+12,
RD/6509/30,No,2366,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/983/2,Chronic heart disease/hypertension,2,,0.47,APPROVED,INEXACT,vvcb,1.71E+12,45883362,Heart Disease,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AD/2664/48,No,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1358/1/87/3,5 - localizes pain,423,,0.49,APPROVED,EQUAL,vvcb,1.71E+12,45880467,Localizing pain,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/2107/9/1369/1,Nasal,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,45881525,Nasal,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4302/7/104/7,Acute Coronary Syndrome,10599,,0.56,FLAGGED,EQUAL,vvcb,1.71E+12,36309173,Acute respiratory distress syndrome,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6112/5,Oral & Maxillofacial Surgery Appointment,1,,0.66,FLAGGED,EQUAL,vvcb,1.71E+12,706444,Oral and maxillofacial surgery,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/16/17/49/9,Cephalhaematoma,2,,0.39,UNCHECKED,UNREVIEWED,,0,45882379,Hematoma,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6483/42,Not Applicable,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45882470,Not applicable,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/32/188/3,other,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878142,Other,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/40,Not applicable,2363,,1,FLAGGED,EQUAL,vvcb,1.71E+12,45882470,Not applicable,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6623/91,Remove Status,33,,0.64,FLAGGED,EQUAL,vvcb,1.71E+12,45880005,Removed,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/3684/7/104/2,right,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45881626,Right,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/4803/49,Alleged sexual assault,422,,0.72,UNCHECKED,UNREVIEWED,,0,36310125,sexual assault / rape,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1718/25,Yes,6,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/2418/77/696/7,Yes - Increase Obs frequency,10598,,0.59,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AG/11/30/790/2,3 - inconsistantly consolable moaning,12,,0.49,UNCHECKED,UNREVIEWED,,0,45881432,Constantly moist,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1959/1/1224/52,Unable to respond,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45880240,Unable to respond,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6265/13,No,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5578/21,Yes,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2598/37,Yes,10586,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/926/1/802/17,No SOB,6,,0.48,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,vvcb,1.71E+12,
MC/5593/49/312/22,Declined,1,,0.79,APPROVED,EQUAL,vvcb,1.71E+12,45879316,Offered and declined,Meas Value,MAPS_TO,,vvcb,1.71E+12,
MC/5510/10/191/3,Pulmonary Embolism,422,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878870,Pulmonary embolism,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/776/17/778/15,Non applicable,2362,,0.79,APPROVED,EQUAL,vvcb,1.71E+12,45882470,Not applicable,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6585/10/191/18,Glandular Fever,2,,0.56,FLAGGED,EQUAL,vvcb,1.71E+12,45878866,Fever,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1072/1/854/2,10+ units of alcohol,10567,,0.36,APPROVED,EQUAL,vvcb,1.71E+12,45879059,10 or more,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AG/11/4/87/2,3 - inappropriate words,12,,0.86,APPROVED,EQUAL,vvcb,1.71E+12,45877601,Inappropriate words,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6383/25,Yes,2360,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2033/18,Breast,422,,1,APPROVED,EQUAL,vvcb,1.71E+12,45881899,Breast,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/982/2,Orthopaedic,1,,0.91,FLAGGED,EQUAL,vvcb,1.71E+12,21498732,Orthopaedics,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/2114/1/1393/4,Independent,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,45876353,Independent,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/20,Exploration of Testis,12,,0.57,FLAGGED,EQUIVALENT,vvcb,1.71E+12,36310371,Explosives,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/10/191/2,Mucoceles,1,,0.52,FLAGGED,EQUAL,vvcb,1.71E+12,45876961,Varicocele,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/612/46,Sedation,12,,0.52,FLAGGED,EQUAL,vvcb,1.71E+12,36032664,No sedation signs,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6137/3,OT,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45884961,OT,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/20/24/258/10,5 moderate,422,,0.89,APPROVED,EQUAL,vvcb,1.71E+12,45877983,Moderate,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/39/1/62/3,Allergy,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,37079534,Allergy,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/10/191/2,Ependymoma,2,,0.34,FLAGGED,EQUAL,vvcb,1.71E+12,45885227,Dependent,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2197/21,No,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1939/1,Endocrinology and Diabetes,10442,,0.68,FLAGGED,EQUAL,vvcb,1.71E+12,706507,Endocrinology,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2794/1,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1918/1,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1286/1/905/5,Severe,422,,1,APPROVED,EQUAL,vvcb,1.71E+12,45883536,Severe,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2051/16,No evidence of substance misuse,2360,,0.57,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AG/926/1/802/79,Yes,422,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/39/1/62/3,Adverse Reaction,2,,0.68,APPROVED,INEXACT,vvcb,1.71E+12,45884383,Adverse event,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/158/1/61/6,Mild,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45883535,Mild,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/40,Transverse Skin Crease Groin,12,,0.67,FLAGGED,EQUAL,vvcb,1.71E+12,36310311,Transverse,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2790/30,Restricting Fluids,33,,0.39,UNCHECKED,UNREVIEWED,,0,45880914,Pericardial fluid,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2197/24,Yes,422,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1934/2,Yes,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/873/1,cardiac surgical patients predominate,12,,0.51,FLAGGED,EQUAL,vvcb,1.71E+12,706351,Cardiac surgery,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2144/2,N/A,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45880107,N/A,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4302/7/104/3,fracture - open,2360,,0.67,FLAGGED,EQUAL,vvcb,1.71E+12,45876626,Fracture,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5543/20,Good,421,,1,APPROVED,EQUAL,vvcb,1.71E+12,45876386,Good,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2915/1,Patient is orientated and alert,10429,,0.45,UNCHECKED,UNREVIEWED,,0,36308275,Patient is not intoxicated,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/37,Ceftriaxone,12,,0.3,FLAGGED,EQUIVALENT,vvcb,1.71E+12,45883143,Left,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/51/155/5,No,10401,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/10/191/18,Febrile Neutropenia,12,,0.54,FLAGGED,EQUAL,vvcb,1.71E+12,36307856,Febrile reaction,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4922/7/104/3,laceration,1,,1,FLAGGED,EQUAL,vvcb,1.71E+12,45876623,Laceration,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2745/1,Yes,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6460/152,No,10395,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2800/36,No,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5389/55,Score 3,2359,,1,APPROVED,EQUAL,vvcb,1.71E+12,45879330,Three,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AD/1983/35,Normal,10368,,1,FLAGGED,EQUAL,vvcb,1.71E+12,45884153,Normal,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/22,Major operation on digestive / other organs,33,,0.49,FLAGGED,EQUAL,vvcb,1.71E+12,1177250,Major,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6491/20,Looked after Childrens Service,421,,0.44,FLAGGED,EQUAL,vvcb,1.71E+12,1621064,My children,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/26,Major lower limb operation,2,,0.56,FLAGGED,EQUAL,vvcb,1.71E+12,1177250,Major,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/2598/24,No,10346,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5386/50,Score 3,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,45879330,Three,Meas Value,MAPS_TO,,vvcb,1.71E+12,
AD/2130/5,Yes,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/1064/1/845/16,moderate functional loss,12,,0.63,FLAGGED,EQUAL,vvcb,1.71E+12,45881486,Functional,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/3063/3/1679/16,No,33,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6608/78/236/12,No,24,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5543/30,Centre,421,,0.5,UNCHECKED,UNREVIEWED,,0,36310816,Centromere,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/604/1/63/4,Unknown,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877986,Unknown,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5593/51/313/2,No - vital signs & NEWS not recorded,1,,0.35,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,vvcb,1.71E+12,
RD/6692/14,Consent obtained,2357,,0.64,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,vvcb,1.71E+12,
MC/612/7/104/3,laceration,10328,,1,FLAGGED,EQUAL,vvcb,1.71E+12,45876623,Laceration,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/929/1/805/2,No,1,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/32,Enoxaparin,12,,1,APPROVED,EQUAL,vvcb,1.71E+12,36309113,Enoxaparin,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/10/191/4,Cholangitis,32,,0.63,FLAGGED,EQUAL,vvcb,1.71E+12,45876620,Meningitis,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1131/3,Yes,10305,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/612/7/104/1,clavicle,421,,0.63,FLAGGED,EQUAL,vvcb,1.71E+12,45879237,Clavicle or collar bone,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6086/19/377/17,Altered,24,,0.59,UNCHECKED,UNREVIEWED,,0,45883054,Altered mental status,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6116/10,Nurse Led,2357,,0.86,APPROVED,EQUAL,vvcb,1.71E+12,706519,Nurse,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/5510/10/191/2,Focal Cerebral Contusion,2,,0.6,FLAGGED,EQUAL,vvcb,1.71E+12,1620878,Cerebral,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1948/6,Yes,10271,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5507/122,No,2355,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AG/978/1/820/2,No,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878245,No,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/10/191/18,Non Accidental Injury,1,,0.64,FLAGGED,EQUAL,vvcb,1.71E+12,45884827,Injury,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1821/1,Yes,2355,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/6346/14/567/11,Yes,2,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/5,Major operation on abdominal wall,12,,0.54,FLAGGED,EQUAL,vvcb,1.71E+12,1177250,Major,Meas Value,MAPS_TO,,<auto>,1.71E+12,
AD/1939/1,Paediatric Surgery,1,,0.8,FLAGGED,EQUAL,vvcb,1.71E+12,706638,Pediatric surgery,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/5391/37,none,2355,,1,APPROVED,EQUAL,vvcb,1.71E+12,45878582,None,Meas Value,MAPS_TO,,<auto>,1.71E+12,
MC/4873/12/178/14,Intermediate procedue - other,32,,0.54,FLAGGED,EQUIVALENT,vvcb,1.71E+12,45881795,Intermediate,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/6442/14,Not applicable,421,,1,APPROVED,EQUAL,vvcb,1.71E+12,45882470,Not applicable,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/612/10,Application of a high arm sling,24,,0.37,FLAGGED,EQUAL,vvcb,1.71E+12,36307653,Medicare application pending,Meas Value,MAPS_TO,,<auto>,1.71E+12,
RD/4696/22,Yes,32,,1,APPROVED,EQUAL,vvcb,1.71E+12,45877994,Yes,Meas Value,MAPS_TO,,<auto>,1.71E+12,
